Topic,Timestamp,Frequency,Words
21,2025-11-05 00:00:00+00:00,5,церемонию_ветеранов_движение ветераны_церемония
22,2025-11-05 00:00:00+00:00,1,молдавии_заседание_отставку_протестов
24,2025-11-05 00:00:00+00:00,1,контрактников_армию_военнослужащих_контракты
25,2025-11-05 00:00:00+00:00,1,дорогие друзья_наших бойцов_нашей армии_подписчикам
26,2025-11-05 00:00:00+00:00,2,армению_армения_армении_пашиняна
28,2025-11-05 00:00:00+00:00,34,отставке_отставки_уволил_отставку
29,2025-11-05 00:00:00+00:00,4,поручений_поручения_ответственные_срок
30,2025-11-05 00:00:00+00:00,8,нежелательной_экстремистской организацией_антироссийской_террористической организацией
31,2025-11-05 00:00:00+00:00,1,блогеров_подписчиков_блогеры_законопроект
33,2025-11-05 00:00:00+00:00,4,резолюцию_россию_резолюция_резолюции
35,2025-11-05 00:00:00+00:00,2,спецоперации украине_операции украине_спецоперация_военная операция
36,2025-11-05 00:00:00+00:00,9,секретаря рф_назначен_заместителя_заместителем
37,2025-11-05 00:00:00+00:00,9,сервисы_сервисов_интернет_интернета
38,2025-11-05 00:00:00+00:00,3,ввели санкции_новые санкции_санкциях_санкции отношении
40,2025-11-05 00:00:00+00:00,2,мобилизации_мобилизацию_мобилизация_мобилизовать
41,2025-11-05 00:00:00+00:00,1,корея_переговоры_ходе визита_кореи
42,2025-11-05 00:00:00+00:00,1,заблокировали_заблокированы_заблокировал_заблокирован
45,2025-11-05 00:00:00+00:00,2,школьников_школьники_напали_справедливости
47,2025-11-05 00:00:00+00:00,3,си цзиньпином_цзиньпином_цзиньпин_россия китай
48,2025-11-05 00:00:00+00:00,3,азербайджану_задержали_азербайджан_властей
50,2025-11-05 00:00:00+00:00,1,лукашенко_александр лукашенко_россии белоруссии_белоруссию
52,2025-11-05 00:00:00+00:00,10,рублей_идентичности_символа_русские
56,2025-11-05 00:00:00+00:00,3,российский лидер_сирию_сирия_сирии
59,2025-11-05 00:00:00+00:00,3,тегеран_иран_иранской_тегерана
62,2025-11-05 00:00:00+00:00,4,возбуждено уголовное_уголовное дело_мятежа_это преступление
63,2025-11-05 00:00:00+00:00,1,кремлём_турцией_конфликта_турецких
66,2025-11-05 00:00:00+00:00,4,антироссийских_активистов_активисты_оппозиционеров
67,2025-11-05 00:00:00+00:00,6,флагом_флагами_международной арене_спортсменов
68,2025-11-05 00:00:00+00:00,1,депутата_удалить_депутату_депутат
69,2025-11-05 00:00:00+00:00,22,ядерное оружие_применения ядерного_ядерного оружия_ядерное
73,2025-11-05 00:00:00+00:00,24,индию_индией_премьер министра_индия
74,2025-11-05 00:00:00+00:00,22,российских войск_вооруженными силами_сил украины_боевиков
75,2025-11-05 00:00:00+00:00,1,цензуры_цензуре_telegram_телеграм
78,2025-11-05 00:00:00+00:00,4,российские активы_российских активов_санкций_конфисковать
80,2025-11-05 00:00:00+00:00,4,польшу_польши_польша_поляки
83,2025-11-05 00:00:00+00:00,2,экстренное заседание_сербия_сербии_совета безопасности
84,2025-11-05 00:00:00+00:00,22,российский лидер_переговоры_орбан_переговоров
85,2025-11-05 00:00:00+00:00,2,замминистра обороны_министра обороны_министром обороны_министр обороны
89,2025-11-05 00:00:00+00:00,7,подпишись официальный_канал max_официальный канал_подписаться канал
90,2025-11-05 00:00:00+00:00,7,министр цифрового_меры поддержки_мер поддержки_министра обороны
